text,toxic
to tms bh ksi ne nh bola ki is post ko dekh kr apni bakchodi start krdo ok or mne to yeh bola tha kutto ko bhokne do to iska mtlb tm apne ap ko kutta mante ho...hahahhahaa...nd who r u to tell me where am i comment...or meri soch badi h tbh tm jeso logo ko jhel rhe h aj ki is duniya me bhi,0
Quran me likha nahi he ki Hindu ke mandir todo or na hi srheemad bhagvat geeta ma likha he ki masjid todo..bus dharam ke thekedar apni roti sekte he or maja lete hee,1
अब मोदी और राजनाथ  को भोकना बंद कर नीद से  जागना  ही होगा ्नही तो देश कभी  माफ नही करेगा।,1
wahi to meri samajh me nahi aarha logo ko kya maja aarha hai is film me,0
Aabki baar say bye to modi sarkar,1
सुप्रीम कोर्ट ने 2002 में अमेरिकी सेंटर पर हुए हमले के मामले में दोषी साबित दो लोगों की मौत की सजा उम्रकैद में तब्दील की।,0
सही.है।नकली नोट का मसला कम से कम होगा।लूट कम होगी।महीने में चार बार में दो लाख कम तो नहीं हैं।केश लेस ट्रानजेकशन करना हिमालय पर चढना तो नहीं है।झिझक काहे की।,0
उत्तरा खंड हाई कोर्ट ने evm मशीनें ज़ब्त कर के उन मशीनों की जाँच करने का आदेश दिया था। 👎🏽मगर👎🏽 जानकारी मिली हे की evm मशीनें अपनी जगह पर नहीं हें। evm अपनी जगह से गायब हें। न्यूज पैपर में कोई खबर नहीं। TV मिडिया में कोई खबर नहीं। मिडिया में खबर हे तो योगी जी ने कुत्ते को दूध पिलाया कितना इस पर शाम 5-30 बजे डिबेट। 👎🏽शर्म की बात👎🏽 भारत की मीडया 180 देशों की सूचि में  90 से गिर कर 136 इस्थान पर आगई हे। इस पर भी डिबेट होजाय के कितना और गिरे गी भारत की मीडया।,1
हरियाणा के रोहतक में एक लड़की से बदसलूकी का मामले सामने आया है। शहर के सदर थाने के पास दसवीं के एक छात्र ने 12वीं की एक छात्रा का पीछा कर उसे सरेआम थप्पड़ मारना शुरू कर... #Rohtak,0
"♨♨♨♨♨♨♨♨♨♨ आपको नहीं लगता / कि, मजहब ए इस्लाम / दूनिया के, हर देश के लिए / मुसीबत का कारण, बन गया है / ♨♨♨♨♨♨♨♨♨♨",1
itnà paisa ager sports authority practice aur facility provide kiya hota toh....aaj..kai player medal jeeta hota...mager afsoos,1
अगर आप एक भेहतार काम की तलास कार रहे हे  तो ये मेरा मो0 नाम्बार हे काल कार सकते है  8979713010 whatsaap no 7837245692 विरेन्द्र सिंग पंवार,0
Ye desh drohi ab kar bhi kya sakteyhai? Khisayi Billi khamba nochaye,1
बाह क्या मजाक है ।शायद बी के सिंह शर्म से अपना काला चेहरा बेटी के दुपट्टे से ढकने की कोशिश का घिनौना खेल खेल रहे है ।अब देशभक्ती कहा गई ।ये पहले देशभक्त थे परन्तु अब जिसके साथ है शायद वही देशभक्तो के लिये घातक है ।,1
"जवानों की 😢कुर्बानी का #बदला_लो पाकिस्तान को हर्जाना देना पडेगा      सरकार सेना को छूट दे,,,,, हमें चाहिए  #खून_का_बदला_खून 😠😤😤",1
Hum bhe to kab se yahi keh rahe hain ...but 😢,0
ye sarkar ka aasu aur magarmachh ki aasu ak hi he,1
Dev Singh... Bhai comment vale ka nam dekh jehadi he ..In log ke mu se Desh bhkti acchi nhi lgti,1
मोदी जी कुछ करो आ आहे दिन आतकवादी हमले हो रहै।,1
अगर भारत में कानून नहीं बदला तो महिलाओं को नहीं मिलेगा इंसाफ : निर्भया की मां http://khabar.ndtv.com/news/india/people-would-lose-faith-in-law-says-nirbhayas-mother-asha-devi-1257234 #NirbhayaCase,0
In haramkhoro ne Modi ji k PM banane se pehle bhi America ko visa na dene ki appeal kar chuke hai. Inke man me is desh k liye kitna zehar hai saf saf dikhayi padta hai,1
इसलिए हो रहे है की देशद्रोही कश्मीर मे बैठै है कश्मीर के देशद्रोहीयो को मिटा दो तो पाकिस्तान कि लडाई खत्म हो जाऐगी,1
"ABP न्यूज वालो आप सवाल पूछो मोदीजी से क्या आप भारत के हर एक इंसान  आम आदमी है, तो हर एक आम आदमी की कमाई भी तो सबकी सरीखी होनी चाहिए.",0
Jhuth nikla ye bhi fakebjp fakerss,1
Akhir kab tak aisa chalega? Pak ko dar kyu rhe ho? Safaya kr do BC pak ka...,1
"koi puche inse, 500 1000 k notes lete h kya",0
Koi nhi hai hi is beraham duniya me🙈🙉🙊,0
Aur BJP ne pure desh ko brbaad krne pe tuli hai...... Aur mujhe lgtaa hai jb tk BJP pure desh ko brbaad ni kr deti tb tk wo sttaaa se waaps ni jaayegi/...kyoki is desh me jaahilo ki kmi ni hai...,1
"get your love back just call Now 9928346668 and #all_problems_solution_with_in_72_hours one call change your life.  समस्या चाहे कैसी भी हो जड़ से खत्म। बड़ी से बड़ी समस्या का समाधान।101% अपने मन चाहे प्यार को पाना, काम कारोबार, किया कराया, सोतन से छुटकारा, पति - पत्नी में अनबन,  just call now(((((+91-9928346668)))) baba ji This is my what's up no>>+91-9928346668",0
Cake thoosne kaun Gaya tha Pak ?? Woh bhi bin bulaye,1
Kumar Sir per  aarop lagane walo per afsos h,0
Atif Malik hamare yahan bhi kata jayega bas thoda licence ki zaroorat hai,1
Phir to beef export karne walo ko sab se pahle phansi par chadhao .chaddhi walo.,1
दिग्विजय उर्फ डॉगी सबसे गंदी गाली सोच ले और समझ ले मैंने तुझे दी,1
Sanghi hazare aap rehne do lokpal ka kya hua murakh,1
arey magarmach  ke ankh par apna gila  kapra daal deyta  or aram se nikal jata,0
Its just a publicity stunt media ki nazaron mai aane ke liye,0
Ek baap ki aulaad nahi he re tu,1
भारत माता की जय बोलना सिखाना पड़ेगा + भारत माता की जय नहीं बोलुगां जय हिद + विधान सभा से बाहार किया+ ये असंवैधानिक अदलत जाऊंगा+ ओवैसी की जबान काटो १करोड़+ बोलने वाले को बहार निकाला  = ओवैसी भक्त खुश शेर है नही झुका शिवसेना कोंग्रेस खुश थोड़ा मौका हमें भी मिला देशभक्ती की गंगा में हांथ धोने का मोदी और भाजपा दिखानें में कामयाब कितने साफ सुथरे हैं +भक्त भी खुश #जनता_अभी_तक_कोशिश_ही_कर_रही_है_समझने_की,1
Kashmir may bhi mar khao gay or afganistan may bhi mar khao gay....,1
"नेहा ये सुअर ""दीदी"" से भी हलाला करते हैं  बच के रहना / नेहा दीदी",1
Sala dominoz ka pizza bhe diliver hogaya abhi tak 😁😁😁,0
Divay Kumar Garg - tu hai kya isme?  Kirtan Shetty Arshiya Shaikh,0
Ghante ka istifa bjp dilli or Bihar done me hari thi,1
Mai aj cow ka meat khaya hu kisiko kuch  khna h,0
Bhai cancer(congress) aur HIV(communal parties like AIMIM etc etc wtvr)  TB n cough(kejru) cold(modi) better h na😉😉😉😉,1
